item;description;procedure;units;units_specification;value_cent;anaesthetic_units;anaesthetic_units_specification;anaesthetic_value_cent;category;sub_category;sub_sub_category;sub_sub_sub_category;note;tariff
1742;Bio-feedback training for faecal incontinence during anorectal manometry performed by doctor;REPAIR OF PROLAPSED RECTUM:  ABDOMINAL ;2700;;46629;0;;0;8 DIGESTIVE SYSTEM;8.10 Rectum and anus;;;;namaf_orthopaedic_surgeons_2019
1743;Needle biopsy of liver.;;2670;;46107;300;T ;27374;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1745;Biopsy of liver by laparotomy.;;11000;;189958;400;T ;36499;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1747;Drainage of liver abscess or cyst.;;15780;;272508;700;T ;63884;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1748;Body composition measured by bio- electrical impedance;;0;xii ;0;0;;0;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1749;Right.;HEMI-HEPATECTOMY ;49680;;857930;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1751;Left.;HEMI-HEPATECTOMY ;45900;;792653;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1752;Extended hemi-hepatectomy;HEMI-HEPATECTOMY ;50290;;868458;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1753;Partial or segmental hepatectomy.;HEMI-HEPATECTOMY ;35000;;604421;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1754;Hepatico-jejunostomy;HEMI-HEPATECTOMY ;32520;;561585;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1755;Liver transplant.;HEMI-HEPATECTOMY ;132000;;2279512;1500;T ;136883;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1756;Harvesting donor hepatectomy.;HEMI-HEPATECTOMY ;15000;;259039;500;T ;45624;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1757;Suture of liver wound or injury.;HEMI-HEPATECTOMY ;18870;;325871;900;T ;82134;8 DIGESTIVE SYSTEM;8.11 Liver;;;;namaf_orthopaedic_surgeons_2019
1759;Cholecystostomy.;;16300;;281480;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1761;Cholecystectomy.;;22500;;388548;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1762;Cholecystectomy and operative cholangiogram.;;25500;;440356;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1763;With exploration of common bile duct.;;27500;;474901;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1765;Exploration of common bile duct: Secondary operation;;29100;;502532;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1767;Reconstruction of common bile duct.;;40000;;690764;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1768;Resection of bile duct tumor with reconstuction;;28870;;498557;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1769;Cholecysto-enterostomy or gastrostomy.;;20810;;359373;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1770;Endoscopic placement of biliduodenal endoprosthesis (125,00 units for sphincterectomy + 25,00 units for insertion of endoprosthesis);;15000;;259039;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1772;Endoscopic placement of a nasobiliary stent.;;12500;;215862;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1773;Transduodenal sphincteroplasty.;;22500;;388548;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1774;Balloon dilatation of common bile duct strictures.;;12500;;215862;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1775;Excision choledochal cyst with reconstruction.;;28870;;498557;600;T ;54749;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1777;Porto-enterostomy for biliary atresia.;;40000;;690764;1100;T ;100384;8 DIGESTIVE SYSTEM;8.12 Biliary tract;;;;namaf_orthopaedic_surgeons_2019
1778;Pancreas: ERCP: Endoscopy + catheterisation of pancreas duct or choledochus.;;9700;;167507;400;T ;36499;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1779;Endoscopic exploration of the common vile duct performed following endoscopic retrograde choangiography to be added to ERCP (item 1778): Add;;1000;;17273;400;T ;36499;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1780;Gastric and duodenal intubation.;;800;;13820;0;;0;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1781;Procedure (excluding laboratory tests);;2100;;36261;0;;0;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1782;Endoscopic sphincterotomy.;;12500;;215862;400;T ;36499;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1783;Drainage of pancreatic abscess;;21080;;364029;600;T ;54749;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1784;Debridement pancreas necrosis;;30690;;529991;600;T ;54749;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1785;Internal drainage of pancreatic cyst.;;22070;;381132;600;T ;54749;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1787;Operative pancreatogram: Add.;;1000;;17273;0;;0;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1789;Pancreatico-duodenectomy;;62080;;1072066;800;T ;73009;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1791;Local, partial or subtotal pancreatectomy.;;30940;;534307;800;T ;73009;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1793;Distal pancreatectomy with internal drainage.;;33240;;574020;800;T ;73009;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1795;Triple anastomosis for carcinoma of pancreas.;;24100;;416189;800;T ;73009;8 DIGESTIVE SYSTEM;8.13 Pancreas;;;;namaf_orthopaedic_surgeons_2019
1797;First.;;1300;;22451;400;T ;36499;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1799;Repeat.;;600;;10357;400;T ;36499;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1800;Peritoneal lavage.;;2000;;34535;0;;0;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1801;Diagnostic paracentesis: Abdomen.;;800;;13820;0;;0;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1803;Therapeutic paracentesis: Abdomen.;;1300;;22451;0;;0;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1807;Add to open procedure where procedure was performed through a laparoscope (for anaesthetic refer to modifier 0027).;;4500;;77712;500;T ;45624;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1809;Laparotomy.;;17260;;298060;400;T ;36499;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1810;Radical removal of retro-peritoneal malignant tumours: including sacro-coccygeal and pre-sacral.;;35000;;604421;700;T ;63884;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1811;Suture of burst abdomen;;16590;;286488;700;T ;63884;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1812;Laparotomy for control of surgical haemorrhage.;;10500;;181327;900;T ;82134;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1813;Drainage of subphrenic abscess;;18000;;310847;700;T ;63884;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1815;Drainage of other intraperitoneal abscess (excluding appendix abscess): Transabdominal;DRAINAGE OF OTHER INTRAPERITONEAL ABSCESS (EXCLUDING APPENDIX ABSCESS) ;21880;;377850;500;T ;45624;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1817;Transrectal drainage of pelvic abscess.;DRAINAGE OF OTHER INTRAPERITONEAL ABSCESS (EXCLUDING APPENDIX ABSCESS) ;7500;;129520;400;T ;36499;8 DIGESTIVE SYSTEM;8.14 Peritoneal cavity;;;;namaf_orthopaedic_surgeons_2019
1819;Adult.;NGUINAL OR FEMORAL HERNIA :;12500;;215862;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1821;Child, under 14 years.;NGUINAL OR FEMORAL HERNIA :;9000;;155423;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1823;Inguinal hernia: Infant under one year.;NGUINAL OR FEMORAL HERNIA :;10000;;172686;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1825;Recurrent inguinal or femoral hernia.;NGUINAL OR FEMORAL HERNIA :;15500;;267670;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1827;Strangulated hernia requiring resection of bowel.;NGUINAL OR FEMORAL HERNIA :;23800;;410999;700;T ;63884; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1829;Epigastric hernia.;NGUINAL OR FEMORAL HERNIA :;8220;;141955;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1831;Adult.;UMBILICAL HERNIA;14000;;241766;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1833;Child under 14 years.;UMBILICAL HERNIA;6000;;103616;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1835;Incisional hernia.;UMBILICAL HERNIA;16000;;276301;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1836;Implantation of mesh or other prosthesis for incisional hernia (List separately in addition to item for the incisional or ventral hernia repair);UMBILICAL HERNIA;6780;;117084;400;T ;36499; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1837;Repair of omphalocele in new-born (one or more procedures).;UMBILICAL HERNIA;27500;;474901;700;T ;63884; 9 HERNIAE;;;;;namaf_orthopaedic_surgeons_2019
1839;Renal biopsy, per kidney, open.;;7100;;122615;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1841;Renal biopsy (needle).;;3000;;51808;300;T ;27374;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1843;First day.;PERITONEAL DIALYSIS;3300;;56986;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1845;Every subsequent day.;PERITONEAL DIALYSIS;3300;;56986;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1847;Per hour or part thereof.;HAEMODIALYSIS;2100;;36261;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1849;Maximum: Eight hours.;HAEMODIALYSIS;16800;;290122;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1851;Thereafter per week.;HAEMODIALYSIS;5500;;94985;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1852;Continuous hemodiafiltration per day in intensive or high care unit;HAEMODIALYSIS;3300;;56986;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1853;Primary nephrectomy.;NEPHRECTOMY;22500;;388548;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1855;Secondary nephrectomy.;NEPHRECTOMY;26700;;461081;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1857;Radical nephrectomy with regional lymphadenectomy for tumour.;NEPHRECTOMY;28000;;483533;600;T ;54749;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1859;Partial;NEPHRECTOMY;26700;;461081;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1861;Symphysiotomy for horse-shoe kidney.;NEPHRECTOMY;28700;;495616;600;T ;54749;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1863;Nephro-ureterectomy.;NEPHRECTOMY;30500;;526709;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1865;Nephrotomy with drainage nephrostomy.;NEPHRECTOMY;18900;;326383;600;T ;54749;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1869;Nephrolithotomy.;NEPHRECTOMY;22700;;392011;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1870;Nephrolithotomy: Multiple calculi: repeat open operation + 25%;NEPHRECTOMY;28400;;490437;0;;0;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1871;Staghorn stone - surgical.;NEPHRECTOMY;34100;;588874;600;T ;54749;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1873;Suture renal laceration (renorraphy).;NEPHRECTOMY;19300;;333288;600;T ;54749;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1875;Percutaneous aspiration cyst: Nephrostomy, pyelostomy;NEPHRECTOMY;3400;;58713;300;T ;27374;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1877;Operation for renal cyst: Marsupialisation or excision;NEPHRECTOMY;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1879;Closure renal fistula.;NEPHRECTOMY;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1881;Pyeloplasty.;NEPHRECTOMY;25200;;435177;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1883;Pyelostomy.;NEPHRECTOMY;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1885;Pyelolithotomy;NEPHRECTOMY;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1887;Complicated pyelolithotomy (e.g. solitary, ectopic, horse-shoe kidney or secondary operation).;NEPHRECTOMY;22300;;385096;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1889;Nephrectomy for Allograft: Living or dead;NEPHRECTOMY;25500;;440356;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1891;Perinephric abscess or renal abscess: Drainage.;NEPHRECTOMY;20000;;345382;700;T ;63884;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1893;Aberrant renal vessels: Repositioning with pyeloplasty;NEPHRECTOMY;21000;;362655;500;T ;45624;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1894;Auto transplantation of kidney.;NEPHRECTOMY;42000;;725299;1000;T ;91259;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1895;Allo transplantation of kidney.;NEPHRECTOMY;42000;;725299;1000;T ;91259;10  URINARY SYSTEM ;10.1 Kidney;;;;namaf_orthopaedic_surgeons_2019
1897;Ureterorrhaphy: Suture of ureter;;14700;;253850;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1898;Lumbar approach.;;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1899;Ureteroplasty.;;18100;;312573;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1901;Ureterolysis.;;11800;;203779;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1902;Lumbar approach.;;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1903;Ureterectomy only.;;13700;;236588;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1905;Ureterolithotomy;;13700;;236588;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1907;Unilateral.;CUTANEOUS URETEROSTOMY :;10800;;186506;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1909;Bilateral;CUTANEOUS URETEROSTOMY :;18900;;326383;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1911;Unilateral.;URETERO-ENTEROSTOMY;13700;;236588;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1913;Bilateral.;URETERO-ENTEROSTOMY;24000;;414452;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1915;Uretero-ureterostomy.;URETERO-ENTEROSTOMY;13700;;236588;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1917;Transuretero-ureterostomy.;URETERO-ENTEROSTOMY;15500;;267670;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1919;Closure of ureteric fistula.;URETERO-ENTEROSTOMY;14700;;253850;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1921;Immediate deligation of ureter.;URETERO-ENTEROSTOMY;14700;;253850;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1923;Ureterolysis for retrocaval ureter with anastomosis.;URETERO-ENTEROSTOMY;16800;;290122;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1925;Uretero-pyelostomy.;URETERO-ENTEROSTOMY;25200;;435177;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1927;Unilateral.;URETERO-NEO-CYSTOSTO;16800;;290122;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1929;Bilateral.;URETERO-NEO-CYSTOSTO;29400;;507710;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1931;With Boariplasty.;URETERO-NEO-CYSTOSTO;19700;;340203;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1933;Uretero-sigmoidostomy with rectal bladder and colostomy;URETERO-NEO-CYSTOSTO;25200;;435177;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1935;Uretero-ileal conduit;URETERO-NEO-CYSTOSTO;38800;;670039;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1937;Unilateral;REPLACEMENT OF URETER BY BOWEL SEGMENT: ;27700;;478354;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1939;Bilateral;REPLACEMENT OF URETER BY BOWEL SEGMENT: ;48500;;837546;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1941;Unilateral;URETEROSTOMY-IN-SITU:;10000;;172686;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1943;Bilateral;URETEROSTOMY-IN-SITU:;17500;;302205;500;T ;45624;10  URINARY SYSTEM ;10.2 Ureter;;;;namaf_orthopaedic_surgeons_2019
1945;Instillation of radio-opaque material for cystography or urethrocystography.;;500;;8631;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1947;Instillation of anti-carcinogenic agent including retention time, but not cost of material or hydrodilatation of bladder;;1000;;17273;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1949;Cystoscopy: Hospital equipment.;;4400;;75986;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1951;And retrograde pyelography or retrograde ureteral catheterisation: Unilateral or bilateral;;0;+ ;17273;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1952;J J Stent catheter.;;0;+ ;75986;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1953;With hydrodilatation of the bladder for interstitial cystitis;;0;+ ;8631;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1954;Urethroscopy.;;0;+ ;60439;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1955;And bilateral ureteric catheterisation with differential function studies requiring additional attention time.;;0;+ ;60439;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1957;With dilatation of the ureter or ureters.;;0;+ ;43177;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1959;With manipulation of ureteral calculus.;;0;+ ;34535;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1961;With removal of foreign body or calculus from urethra or bladder;;0;+ ;34535;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1963;With fulguration or treatment of minor lesions, with or without biopsy.;;0;+ ;25904;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1964;And control of haemorrhage and blood clot evacuation;;0;+ ;25904;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1965;And catheterisation of the ejaculatory duct.;;0;+ ;17273;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1967;With ureteric meatotomy: Unilateral or bilateral;;0;+ ;25904;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1969;And cold biopsy.;;0;+ ;25904;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1971;With cryosurgery for bladder or prostatic disease;;0;+ ;94985;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1973;With incision fulguration, or resection of bladderneck and/or posterior urethra for congenital valves or obstructive hypertrophic bladderneck in a child;;0;+ ;60439;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1975;Ultraviolet cystoscopy for bladder tumour.;;6000;;103616;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1976;Optic urethrotomy.;;8000;;138151;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1977;Transuretheral resection of ejaculatory duct;;5000;;86343;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1979;Female;INTERNAL URETHROTOMY :  ;5000;;86343;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1981;Male;INTERNAL URETHROTOMY :  ;5000;;86343;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1983;Transuretheral resection of bladder tumour;INTERNAL URETHROTOMY :  ;10000;;172686;500;T ;45624;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1984;Transuretheral resection of bladder tumours: Large multiple tumours;INTERNAL URETHROTOMY :  ;11500;;198590;500;T ;45624;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1985;Female or child;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;10500;;181327;500;T ;45624;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1986;Male;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;12500;;215862;500;T ;45624;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1987;Litholapaxy;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;8000;;138151;500;T ;45624;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1989;Cystometrogram;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;2500;;43177;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1991;Flowmetric bladder, studies with videocystograph;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;4000;;69081;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
1992;Without videocystograph;TRANSURETHERAL RESECTION OF  BLADDERNECK : ;2500;;43177;300;T ;27374;10  URINARY SYSTEM ;10.3 Bladder;;;;namaf_orthopaedic_surgeons_2019
